Sno,CusID,Date,Dairy Product Consumed,Category,Buying Frequency,Online Buying Preference,Expected Delivery Time,Preferred Time Slot,Discount Expectations,Preferred Billing Type,Buying Farm Fresh Fruits Online
2267,C10,10/26/2004,Highland Processed Cheese,Cheese,Once Every 2-3 days,5,12,6 AM to 12 Noon,No,Instant,Yes
2268,C9,11/2/2004,Highland Chocolate Flavoured Milk,ColdChocolateMilk,Once Every 2-3 days,2,12,Anytime would do,Yes,"Postpaid, Instant",Yes
2269,C8,11/2/2004,Highland Vanilla Yoghurt,Yoghurt,Once Every 2-3 days,2,24,6 AM to 12 Noon,Maybe,"Postpaid, Instant",Yes
2270,C2,11/2/2004,Anchor Low Fat Milk Powder,NonFatMilkPowder,Once Every 2-3 days,5,12,Anytime would do,Yes,Prepaid,Maybe
2271,C3,11/3/2004,Highland Non-Fat Milk Powder,NonFatMilkPowder,Once Every 2-3 days,1,6,6 AM to 12 Noon,Yes,Instant,Yes
2272,C7,11/3/2004,Pelawatte Chocolate Ice Cream,Ice Cream,Once Every 2-3 days,5,12,Anytime would do,Maybe,"Postpaid, Instant",Maybe
2273,C2,11/3/2004,Pelawatter Vanilla Yoghurt,Yoghurt,Once Every 2-3 days,7,24,6 AM to 12 Noon,Yes,Prepaid,Yes
2274,C1,11/4/2004,Ambewela Vanilla Yoghurt,Yoghurt,Once Every 2-3 days,1,24,6 AM to 12 Noon,Yes,Instant,Maybe
2275,C8,11/4/2004,Ambewela Vanilla Flavoured Milk,HotVannilaMilk,Once Every 2-3 days,2,6,Anytime would do,Yes,Instant,Yes
2276,C7,11/5/2004,Highland Processed Cheese,Cheese,Once Every 2-3 days,5,12,6 AM to 12 Noon,Yes,Instant,Maybe
2277,C3,11/6/2004,Ambewela Cheese,Cheese,Once Every 2-3 days,9,6,6 PM to 11 PM,No,"Postpaid, Instant",Yes
2278,C7,11/8/2004,Pelawatte Full Cream Milk Powder,CreamMilkPowder,Once Every 2-3 days,1,24,6 AM to 12 Noon,No,Instant,Yes
2279,C4,11/9/2004,Highland Non-Fat Milk Powder,NonFatMilkPowder,Once Every 2-3 days,9,6,6 AM to 12 Noon,Yes,Instant,Maybe
2280,C10,11/10/2004,Anchor Cheese,Cheese,Once a day,6,6,6 AM to 12 Noon,Yes,Any would do,Yes
2281,C3,11/10/2004,Pelawatter Vanilla Yoghurt,Yoghurt,Once Every 2-3 days,3,6,Anytime would do,Yes,"Postpaid, Instant",Maybe
2282,C8,11/10/2004,Anchor Strawberry Yoghurt,Yoghurt,Once every 2-3 days,6,24,Anytime would do,No,Instant,Maybe
2283,C10,11/11/2004,Pelawatte Non-Fat Milk Powder,NonFatMilkPowder,Once Every 2-3 days,5,6,Anytime would do,Yes,Instant,Yes
2284,C5,11/13/2004,Highland Vanilla Flavoured Milk,ColdVannilaMilk,Once Every 2-3 days,1,12,6 AM to 12 Noon,Yes,Prepaid,Yes
2285,C4,11/16/2004,Pelawatte Full Cream Milk Powder,CreamMilkPowder,Once Every 2-3 days,1,12,6 AM to 12 Noon,Yes,Prepaid,Yes
2286,C4,11/16/2004,Pelawatte Chocolate Ice Cream,Ice Cream,Once Every 2-3 days,4,12,6 AM to 12 Noon,No,"Postpaid, Instant",Yes
2287,C2,11/16/2004,Anchor Full Cream Milk Powder,CreamMilkPowder,Once Every 2-3 days,8,12,6 AM to 12 Noon,Yes,Prepaid,Maybe
2288,C1,11/16/2004,Highland Non-Fat Milk Powder,NonFatMilkPowder,Once Every 2-3 days,10,6,6 AM to 12 Noon,No,Instant,Yes
2289,C4,11/17/2004,Ambewela Vanilla Yoghurt,Yoghurt,Once Every 2-3 days,3,12,Anytime would do,Yes,Prepaid,Yes
2290,C10,11/18/2004,Elephant House Vanilla Ice Cream,Ice Cream,Once Every 2-3 days,2,24,6 AM to 12 Noon,No,Instant,Yes
2291,C6,11/18/2004,Highland Processed Cheese,Cheese,Once a day,7,12,6 AM to 12 Noon,Yes,Instant,Yes
2292,C4,11/19/2004,Anchor Cheese,Cheese,Once Every 2-3 days,3,6,6 AM to 12 Noon,Maybe,Instant,Yes
2293,C2,11/21/2004,Ambewela Vanilla Flavoured Milk,HotVannilaMilk,Once Every 2-3 days,7,12,6 AM to 12 Noon,Yes,"Postpaid, Instant",Yes
2294,C2,11/21/2004,Anchor Full Cream Milk Powder,CreamMilkPowder,Once Every 2-3 days,2,12,6 PM to 11 PM,No,Any would do,Yes
2295,C9,11/21/2004,Anchor Cheese,Cheese,Once Every 2-3 days,10,24,6 PM to 11 PM,Yes,Instant,Yes
2296,C6,11/22/2004,Highland House Cocolate Ice Cream,Ice Cream,Once Every 2-3 days,3,6,6 AM to 12 Noon,Yes,Instant,Maybe
2297,C3,11/22/2004,Highland House Cocolate Ice Cream,Ice Cream,Once Every 2-3 days,8,24,6 PM to 11 PM,No,Prepaid,Maybe
2298,C9,11/24/2004,Elephant House Vanilla Ice Cream,Ice Cream,Once Every 2-3 days,9,12,6 PM to 11 PM,Yes,Instant,Maybe
2299,C10,11/24/2004,Anchor Low Fat Milk Powder,NonFatMilkPowder,Once Every 2-3 days,10,24,6 PM to 11 PM,Yes,Prepaid,Yes
2300,C2,11/26/2004,Highland Butter,Butter,Once Every 2-3 days,6,24,6 AM to 12 Noon,Maybe,Instant,Maybe
2301,C7,11/27/2004,Elephant House Vanilla Ice Cream,Ice Cream,Once Every 2-3 days,9,12,6 AM to 12 Noon,Yes,Instant,Yes
2302,C6,11/29/2004,Milo,ColdChocolateMilk,Once Every 2-3 days,5,6,6 AM to 12 Noon,No,Instant,Yes
2303,C6,11/30/2004,Pelawatte Full Cream Milk Powder,CreamMilkPowder,Once Every 2-3 days,4,12,6 PM to 11 PM,Yes,Instant,Yes
2304,C10,11/30/2004,Anchor Cheese,Cheese,Once Every 2-3 days,4,6,6 AM to 12 Noon,Yes,Prepaid,Yes
2305,C7,12/1/2004,Highland Butter,Butter,Once Every 2-3 days,5,6,6 PM to 11 PM,Yes,Instant,Maybe
2306,C10,12/1/2004,Highland Chocolate Flavoured Milk,HotChocolateMilk,Once Every 2-3 days,2,12,6 AM to 12 Noon,Maybe,Instant,Yes
2307,C1,12/4/2004,Anchor Strawberry Yoghurt,Yoghurt,Once Every 2-3 days,4,6,6 AM to 12 Noon,Yes,Instant,Maybe
2308,C1,12/6/2004,Anchor Full Cream Milk Powder,CreamMilkPowder,Once Every 2-3 days,7,24,6 AM to 12 Noon,Yes,Prepaid,Yes
2309,C3,12/6/2004,Highland House Vanilla Ice Cream,Ice Cream,Once Every 2-3 days,1,6,6 AM to 12 Noon,Maybe,Prepaid,Yes
2310,C3,12/6/2004,Anchor Cheese,Cheese,Once Every 2-3 days,3,24,6 AM to 12 Noon,Yes,Instant,Maybe
2311,C8,12/7/2004,Highland Non-Fat Milk Powder,NonFatMilkPowder,Once Every 2-3 days,2,12,6 AM to 12 Noon,Yes,Any would do,Yes
2312,C10,12/7/2004,Highland House Vanilla Ice Cream,Ice Cream,Once Every 2-3 days,1,6,6 AM to 12 Noon,Maybe,Instant,Yes
2313,C7,12/8/2004,Ambewela Vanilla Flavoured Milk,ColdVannilaMilk,Once Every 2-3 days,10,24,6 AM to 12 Noon,Maybe,Instant,Yes
2314,C6,12/8/2004,Ambewela Chocolate Flavoured Milk,ColdChocolateMilk,Once every 2-3 days,1,12,6 AM to 12 Noon,Yes,Any would do,Yes
2315,C7,12/8/2004,Highland Cheese Spread,Cheese,Once Every 2-3 days,2,24,6 PM to 11 PM,Yes,Instant,Yes
2316,C10,12/10/2004,Elephant House Vanilla Ice Cream,Ice Cream,Once Every 2-3 days,9,12,Anytime would do,Yes,Instant,Maybe
2317,C5,12/11/2004,Highland Full Cream Milk Powder,CreamMilkPowder,Once Every 2-3 days,6,24,6 PM to 11 PM,No,Instant,Yes
2318,C3,12/14/2004,Ambewela Chocolate Flavoured Milk,HotChocolateMilk,Once Every 2-3 days,5,6,6 AM to 12 Noon,Yes,Prepaid,Yes
2319,C3,12/14/2004,Highland House Cocolate Ice Cream,Ice Cream,Once Every 2-3 days,2,12,6 AM to 12 Noon,Yes,Instant,Yes
2320,C7,12/14/2004,Pelawatter Vanilla Yoghurt,Yoghurt,Once Every 2-3 days,6,12,Anytime would do,Yes,Instant,Yes
2321,C3,12/15/2004,Elephant House Chocolate Ice Cream,Ice Cream,Once Every 2-3 days,1,24,Anytime would do,No,Any would do,Yes
2322,C7,12/16/2004,Pelawatte Non-Fat Milk Powder,NonFatMilkPowder,Once Every 2-3 days,4,24,6 AM to 12 Noon,Yes,Any would do,Yes
2323,C3,12/16/2004,Highland Processed Cheese,Cheese,Once Every 2-3 days,3,24,6 AM to 12 Noon,No,"Postpaid, Instant",Maybe
2324,C1,12/18/2004,Ambewela Chocolate Flavoured Milk,HotChocolateMilk,Once Every 2-3 days,6,6,6 AM to 12 Noon,Yes,Any would do,Yes
2325,C5,12/19/2004,Ambewela Vanilla Flavoured Milk,ColdVannilaMilk,Once Every 2-3 days,10,6,6 AM to 12 Noon,Maybe,Prepaid,Yes
2326,C7,12/19/2004,Highland Cheese Spread,Cheese,Once Every 2-3 days,2,6,6 AM to 12 Noon,Yes,Instant,Yes
2327,C4,12/20/2004,Highland Butter,Butter,Once Every 2-3 days,7,12,6 AM to 12 Noon,No,Instant,Yes
2328,C2,12/22/2004,Highland Butter,Butter,Once Every 2-3 days,1,6,6 AM to 12 Noon,No,Instant,Yes
2329,C9,12/23/2004,Highland Processed Cheese,Cheese,Once Every 2-3 days,3,12,6 AM to 12 Noon,No,Any would do,Yes
2330,C9,12/23/2004,Ambewela Chocolate Flavoured Milk,HotChocolateMilk,Once Every 2-3 days,10,6,6 AM to 12 Noon,Maybe,"Postpaid, Instant",Yes
2331,C2,12/24/2004,Milo,HotChocolateMilk,Once Every 2-3 days,3,24,6 AM to 12 Noon,Yes,Any would do,Maybe
2332,C3,12/25/2004,Anchor Full Cream Milk Powder,CreamMilkPowder,Once Every 2-3 days,5,24,6 AM to 12 Noon,No,Instant,Maybe
2333,C6,12/25/2004,Ambewela Chocolate Flavoured Milk,ColdChocolateMilk,Once Every 2-3 days,2,24,6 AM to 12 Noon,Maybe,Any would do,Yes
2334,C4,12/26/2004,Highland Non-Fat Milk Powder,NonFatMilkPowder,Once Every 2-3 days,6,24,6 PM to 11 PM,Yes,Instant,Maybe
2335,C4,12/29/2004,Anchor Cheese,Cheese,Once Every 2-3 days,8,6,6 PM to 11 PM,Yes,Prepaid,Maybe
2336,C5,12/30/2004,Highland Cheese Spread,Cheese,Once Every 2-3 days,5,6,6 AM to 12 Noon,Yes,Prepaid,Maybe
2337,C4,12/30/2004,Ambewela Vanilla Yoghurt,Yoghurt,Once Every 2-3 days,5,24,6 AM to 12 Noon,Yes,Instant,Yes
2338,C8,12/31/2004,Pelawatte Non-Fat Milk Powder,NonFatMilkPowder,Once Every 2-3 days,8,6,6 AM to 12 Noon,No,Prepaid,Maybe
2339,C2,12/31/2004,Elephant House Vanilla Ice Cream,Ice Cream,Once Every 2-3 days,9,24,6 AM to 12 Noon,Yes,Instant,Maybe
2340,C2,12/31/2004,Anchor Vanilla Yoghurt,Yoghurt,Once a day,8,12,6 AM to 12 Noon,No,Instant,Maybe
2341,C6,12/31/2004,Ambewela Vanilla Flavoured Milk,HotVannilaMilk,Once Every 2-3 days,10,24,6 AM to 12 Noon,Yes,Instant,Yes
2342,C7,1/1/2005,Highland Vanilla Yoghurt,Yoghurt,Once Every 2-3 days,5,12,6 PM to 11 PM,Yes,Prepaid,Maybe
2343,C5,1/1/2005,Pelawatte Non-Fat Milk Powder,NonFatMilkPowder,Once Every 2-3 days,1,24,6 AM to 12 Noon,No,Instant,Yes
2344,C6,1/2/2005,Ambewela Vanilla Flavoured Milk,ColdVannilaMilk,Once Every 2-3 days,7,12,Anytime would do,Yes,Instant,Yes
2345,C10,1/2/2005,Highland Processed Cheese,Cheese,Once Every 2-3 days,7,6,Anytime would do,Yes,"Postpaid, Instant",Yes
2346,C10,1/3/2005,Milo,HotChocolateMilk,Once Every 2-3 days,7,12,Anytime would do,Yes,Instant,Yes
2347,C6,1/4/2005,Anchor Cheese,Cheese,Once Every 2-3 days,1,6,6 PM to 11 PM,Maybe,Prepaid,Yes
2348,C7,1/5/2005,Elephant House Chocolate Ice Cream,Ice Cream,Once Every 2-3 days,5,6,Anytime would do,No,Instant,Maybe
2349,C7,1/6/2005,Highland Chocolate Flavoured Milk,ColdChocolateMilk,Once Every 2-3 days,10,6,6 AM to 12 Noon,Yes,Instant,Yes
2350,C5,1/7/2005,Ambewela Chocolate Flavoured Milk,HotChocolateMilk,Once Every 2-3 days,10,12,Anytime would do,Yes,Instant,Yes
2351,C3,1/7/2005,Elephant House Vanilla Ice Cream,Ice Cream,Once Every 2-3 days,4,6,Anytime would do,Yes,Instant,Maybe
2352,C3,1/8/2005,Highland Chocolate Flavoured Milk,HotChocolateMilk,Once Every 2-3 days,1,24,6 PM to 11 PM,Yes,"Postpaid, Instant",Yes
2353,C5,1/9/2005,Pelawatte Non-Fat Milk Powder,NonFatMilkPowder,Once Every 2-3 days,8,24,6 AM to 12 Noon,Yes,Instant,Yes
2354,C1,1/11/2005,Pelawatter Vanilla Yoghurt,Yoghurt,Once Every 2-3 days,8,12,Anytime would do,Yes,Any would do,Maybe
2355,C5,1/11/2005,Highland Butter,Butter,Once Every 2-3 days,8,24,6 AM to 12 Noon,Yes,Instant,Yes
2356,C6,1/11/2005,Elephant House Vanilla Ice Cream,Ice Cream,Once Every 2-3 days,1,24,Anytime would do,Maybe,Instant,Maybe
2357,C2,1/14/2005,Anchor Vanilla Yoghurt,Yoghurt,Once Every 2-3 days,4,6,6 PM to 11 PM,Yes,Instant,Yes
2358,C9,1/15/2005,Highland Butter,Butter,Once Every 2-3 days,6,6,6 AM to 12 Noon,No,Instant,Maybe
2359,C6,1/17/2005,Anchor Strawberry Yoghurt,Yoghurt,Once Every 2-3 days,7,6,Anytime would do,Yes,Prepaid,Yes
2360,C5,1/18/2005,Elephant House Chocolate Ice Cream,Ice Cream,Once Every 2-3 days,10,6,6 AM to 12 Noon,No,Prepaid,Yes
2361,C3,1/18/2005,Pelawatte Chocolate Ice Cream,Ice Cream,Once Every 2-3 days,7,12,Anytime would do,Yes,Prepaid,Yes
2362,C7,1/19/2005,Highland Processed Cheese,Cheese,Once Every 2-3 days,5,6,6 AM to 12 Noon,Maybe,Instant,Maybe
2363,C1,1/20/2005,Anchor Full Cream Milk Powder,CreamMilkPowder,Once a day,7,24,6 PM to 11 PM,Yes,"Postpaid, Instant",Yes
2364,C5,1/21/2005,Highland Processed Cheese,Cheese,Once Every 2-3 days,9,12,6 AM to 12 Noon,Yes,Instant,Maybe
2365,C6,1/21/2005,Highland House Cocolate Ice Cream,Ice Cream,Once Every 2-3 days,3,24,6 AM to 12 Noon,Yes,Prepaid,Yes
2366,C5,1/22/2005,Anchor Full Cream Milk Powder,CreamMilkPowder,Once Every 2-3 days,8,24,6 AM to 12 Noon,Yes,Prepaid,Yes
2367,C4,1/22/2005,Ambewela Vanilla Yoghurt,Yoghurt,Once Every 2-3 days,1,12,6 AM to 12 Noon,Yes,Any would do,Maybe
2368,C5,1/23/2005,Highland Non-Fat Milk Powder,NonFatMilkPowder,Once Every 2-3 days,1,6,6 PM to 11 PM,Maybe,Instant,Yes
2369,C8,1/23/2005,Highland Cheese Spread,Cheese,Once Every 2-3 days,1,24,6 AM to 12 Noon,Yes,"Postpaid, Instant",Maybe
2370,C10,1/23/2005,Milo,HotChocolateMilk,Once Every 2-3 days,7,12,6 AM to 12 Noon,Maybe,Instant,Yes
2371,C5,1/23/2005,Highland Butter,Butter,Once Every 2-3 days,6,6,6 AM to 12 Noon,Yes,Any would do,Yes
2372,C2,1/23/2005,Highland Vanilla Yoghurt,Yoghurt,Once Every 2-3 days,10,24,6 AM to 12 Noon,Yes,Instant,Yes
2373,C9,1/24/2005,Highland House Vanilla Ice Cream,Ice Cream,Once Every 2-3 days,10,12,6 AM to 12 Noon,Yes,Prepaid,Yes
2374,C2,1/25/2005,Highland Cheese Spread,Cheese,Once Every 2-3 days,6,24,6 PM to 11 PM,Yes,Prepaid,Yes
2375,C1,1/25/2005,Elephant House Vanilla Ice Cream,Ice Cream,Once Every 2-3 days,8,24,6 AM to 12 Noon,Maybe,"Postpaid, Instant",Maybe
2376,C8,1/27/2005,Pelawatte Non-Fat Milk Powder,NonFatMilkPowder,Once Every 2-3 days,1,12,6 AM to 12 Noon,Yes,Instant,Yes
2377,C6,1/27/2005,Highland Non-Fat Milk Powder,NonFatMilkPowder,Once Every 2-3 days,7,6,6 PM to 11 PM,Yes,Instant,Maybe
2378,C10,1/27/2005,Highland Butter,Butter,Once Every 2-3 days,1,12,6 AM to 12 Noon,Maybe,Any would do,Maybe
2379,C7,1/30/2005,Highland Vanilla Flavoured Milk,HotVannilaMilk,Once Every 2-3 days,10,6,6 PM to 11 PM,Maybe,Instant,Yes
2380,C8,1/30/2005,Ambewela Vanilla Yoghurt,Yoghurt,Once Every 2-3 days,4,6,6 AM to 12 Noon,Yes,Instant,Yes
2381,C7,1/30/2005,Anchor Low Fat Milk Powder,NonFatMilkPowder,Once Every 2-3 days,2,24,Anytime would do,Yes,Instant,Yes
2382,C2,1/31/2005,Anchor Strawberry Yoghurt,Yoghurt,Once Every 2-3 days,1,6,6 AM to 12 Noon,Yes,Any would do,Yes
2383,C10,2/1/2005,Ambewela Cheese,Cheese,Once Every 2-3 days,2,24,6 AM to 12 Noon,Yes,Instant,Yes
2384,C5,2/1/2005,Ambewela Chocolate Flavoured Milk,HotChocolateMilk,Once Every 2-3 days,3,24,6 AM to 12 Noon,Yes,Any would do,Yes
2385,C3,2/2/2005,Highland Full Cream Milk Powder,CreamMilkPowder,Once Every 2-3 days,5,6,6 AM to 12 Noon,Yes,Instant,Maybe
2386,C7,2/2/2005,Highland House Vanilla Ice Cream,Ice Cream,Once Every 2-3 days,9,12,Anytime would do,Maybe,Instant,Yes
2387,C1,2/3/2005,Anchor Strawberry Yoghurt,Yoghurt,Once Every 2-3 days,2,6,Anytime would do,Yes,Prepaid,Yes
2388,C2,2/3/2005,Highland Chocolate Flavoured Milk,HotChocolateMilk,Once Every 2-3 days,2,6,6 AM to 12 Noon,Yes,Any would do,Yes
2389,C7,2/4/2005,Highland Cheese Spread,Cheese,Once Every 2-3 days,4,6,Anytime would do,No,Instant,Yes
2390,C2,2/4/2005,Highland Full Cream Milk Powder,CreamMilkPowder,Once Every 2-3 days,4,24,6 PM to 11 PM,Maybe,Prepaid,Maybe
2391,C9,2/4/2005,Anchor Cheese,Cheese,Once Every 2-3 days,4,6,6 PM to 11 PM,Yes,"Postpaid, Instant",Yes
2392,C1,2/4/2005,Highland Vanilla Flavoured Milk,ColdVannilaMilk,Once Every 2-3 days,5,24,6 PM to 11 PM,No,Prepaid,Maybe
2393,C4,2/4/2005,Milo,ColdChocolateMilk,Once every 2-3 days,3,12,6 AM to 12 Noon,Yes,Instant,Maybe
2394,C3,2/6/2005,Anchor Full Cream Milk Powder,CreamMilkPowder,Once a day,1,6,6 AM to 12 Noon,Maybe,Instant,Yes
2395,C8,2/6/2005,Pelawatte Non-Fat Milk Powder,NonFatMilkPowder,Once Every 2-3 days,4,12,6 AM to 12 Noon,Yes,Instant,Maybe
2396,C6,2/7/2005,Elephant House Chocolate Ice Cream,Ice Cream,Once Every 2-3 days,3,12,Anytime would do,Yes,Instant,Maybe
2397,C1,2/10/2005,Highland Processed Cheese,Cheese,Once Every 2-3 days,4,24,6 AM to 12 Noon,Yes,Any would do,Yes
2398,C10,2/11/2005,Elephant House Vanilla Ice Cream,Ice Cream,Once Every 2-3 days,5,24,6 PM to 11 PM,Maybe,Instant,Yes
2399,C2,2/12/2005,Highland Cheese Spread,Cheese,Once Every 2-3 days,1,12,6 AM to 12 Noon,Yes,"Postpaid, Instant",Maybe
2400,C8,2/12/2005,Pelawatte Non-Fat Milk Powder,NonFatMilkPowder,Once Every 2-3 days,2,24,6 AM to 12 Noon,Yes,"Postpaid, Instant",Maybe
2401,C8,2/13/2005,Anchor Low Fat Milk Powder,NonFatMilkPowder,Once Every 2-3 days,9,6,6 PM to 11 PM,Yes,Instant,Yes
2402,C2,2/13/2005,Highland Vanilla Flavoured Milk,ColdVannilaMilk,Once Every 2-3 days,2,24,6 AM to 12 Noon,Maybe,Instant,Maybe
2403,C3,2/14/2005,Highland Processed Cheese,Cheese,Once Every 2-3 days,10,6,Anytime would do,Yes,Instant,Yes
2404,C3,2/14/2005,Anchor Vanilla Yoghurt,Yoghurt,Once Every 2-3 days,7,6,6 AM to 12 Noon,No,Any would do,Yes
2405,C5,2/15/2005,Elephant House Chocolate Ice Cream,Ice Cream,Once Every 2-3 days,6,6,6 AM to 12 Noon,Yes,"Postpaid, Instant",Yes
2406,C9,2/15/2005,Pelawatter Vanilla Yoghurt,Yoghurt,Once Every 2-3 days,8,24,6 AM to 12 Noon,No,Instant,Yes
2407,C2,2/17/2005,Highland Vanilla Yoghurt,Yoghurt,Once Every 2-3 days,6,12,6 AM to 12 Noon,Yes,"Postpaid, Instant",Maybe
2408,C7,2/17/2005,Anchor Butter,Butter,Once Every 2-3 days,1,6,6 AM to 12 Noon,No,Prepaid,Yes
2409,C7,2/17/2005,Highland Butter,Butter,Once Every 2-3 days,1,12,Anytime would do,No,Instant,Yes
2410,C6,2/17/2005,Highland House Cocolate Ice Cream,Ice Cream,Once Every 2-3 days,8,12,6 AM to 12 Noon,Yes,Instant,Maybe
2411,C5,2/17/2005,Highland Butter,Butter,Once Every 2-3 days,9,24,6 AM to 12 Noon,No,Prepaid,Yes
2412,C7,2/18/2005,Elephant House Chocolate Ice Cream,Ice Cream,Once Every 2-3 days,10,24,6 AM to 12 Noon,No,Instant,Yes
2413,C9,2/18/2005,Pelawatte Non-Fat Milk Powder,NonFatMilkPowder,Once Every 2-3 days,7,6,6 AM to 12 Noon,Yes,"Postpaid, Instant",Yes
2414,C8,2/22/2005,Anchor Cheese,Cheese,Once Every 2-3 days,2,6,6 AM to 12 Noon,No,Prepaid,Yes
2415,C4,2/25/2005,Anchor Low Fat Milk Powder,NonFatMilkPowder,Once Every 2-3 days,3,12,6 AM to 12 Noon,Yes,Instant,Yes
2416,C2,2/25/2005,Elephant House Chocolate Ice Cream,Ice Cream,Once Every 2-3 days,7,24,6 AM to 12 Noon,No,Instant,Yes
2417,C2,2/25/2005,Anchor Cheese,Cheese,Once Every 2-3 days,10,6,6 AM to 12 Noon,Yes,Instant,Maybe
2418,C9,2/26/2005,Milo,ColdChocolateMilk,Once Every 2-3 days,1,12,6 AM to 12 Noon,Maybe,"Postpaid, Instant",Yes
2419,C5,2/26/2005,Anchor Butter,Butter,Once Every 2-3 days,6,12,6 AM to 12 Noon,No,"Postpaid, Instant",Maybe
2420,C8,2/27/2005,Highland Chocolate Flavoured Milk,HotChocolateMilk,Once Every 2-3 days,1,12,Anytime would do,Yes,"Postpaid, Instant",Yes
2421,C5,2/28/2005,Highland Vanilla Flavoured Milk,HotVannilaMilk,Once Every 2-3 days,10,24,6 AM to 12 Noon,Yes,"Postpaid, Instant",Yes
2422,C6,2/28/2005,Pelawatte Chocolate Ice Cream,Ice Cream,Once Every 2-3 days,8,12,6 AM to 12 Noon,No,Instant,Maybe
2423,C10,3/2/2005,Elephant House Vanilla Ice Cream,Ice Cream,Once Every 2-3 days,10,6,6 AM to 12 Noon,No,Instant,Yes
2424,C1,3/4/2005,Anchor Full Cream Milk Powder,CreamMilkPowder,Once Every 2-3 days,10,12,Anytime would do,Yes,Prepaid,Maybe
2425,C10,3/6/2005,Highland Non-Fat Milk Powder,NonFatMilkPowder,Once Every 2-3 days,6,6,6 AM to 12 Noon,Yes,Instant,Yes
2426,C8,3/7/2005,Highland Butter,Butter,Once Every 2-3 days,3,6,Anytime would do,No,Instant,Yes
2427,C4,3/7/2005,Highland Non-Fat Milk Powder,NonFatMilkPowder,Once Every 2-3 days,10,24,6 AM to 12 Noon,Yes,Any would do,Maybe
2428,C3,3/8/2005,Anchor Strawberry Yoghurt,Yoghurt,Once Every 2-3 days,3,6,6 AM to 12 Noon,Yes,Instant,Yes
2429,C2,3/8/2005,Anchor Cheese,Cheese,Once Every 2-3 days,1,6,Anytime would do,Yes,Instant,Yes
2430,C7,3/8/2005,Ambewela Vanilla Yoghurt,Yoghurt,Once Every 2-3 days,6,6,6 AM to 12 Noon,Yes,Instant,Yes
2431,C8,3/9/2005,Pelawatter Vanilla Yoghurt,Yoghurt,Once Every 2-3 days,9,24,6 AM to 12 Noon,Yes,Instant,Yes
2432,C3,3/10/2005,Anchor Butter,Butter,Once Every 2-3 days,3,12,6 AM to 12 Noon,Yes,Instant,Maybe
2433,C2,3/10/2005,Pelawatter Vanilla Yoghurt,Yoghurt,Once Every 2-3 days,9,24,6 AM to 12 Noon,No,Any would do,Yes
2434,C8,3/11/2005,Anchor Strawberry Yoghurt,Yoghurt,Once Every 2-3 days,7,12,6 PM to 11 PM,Yes,"Postpaid, Instant",Maybe
2435,C5,3/11/2005,Anchor Low Fat Milk Powder,NonFatMilkPowder,Once Every 2-3 days,1,6,6 AM to 12 Noon,Yes,Instant,Yes
2436,C9,3/11/2005,Highland Processed Cheese,Cheese,Once Every 2-3 days,5,6,6 AM to 12 Noon,No,Instant,Maybe
2437,C8,3/12/2005,Ambewela Cheese,Cheese,Once Every 2-3 days,4,12,6 PM to 11 PM,No,Instant,Yes
2438,C4,3/13/2005,Ambewela Vanilla Flavoured Milk,HotVannilaMilk,Once Every 2-3 days,3,6,6 AM to 12 Noon,Maybe,"Postpaid, Instant",Yes
2439,C10,3/13/2005,Milo,HotChocolateMilk,Once Every 2-3 days,1,24,6 AM to 12 Noon,Yes,Instant,Yes
2440,C7,3/13/2005,Pelawatte Chocolate Ice Cream,Ice Cream,Once Every 2-3 days,10,6,6 PM to 11 PM,Yes,Prepaid,Yes
2441,C3,3/13/2005,Anchor Low Fat Milk Powder,NonFatMilkPowder,Once Every 2-3 days,9,6,Anytime would do,Maybe,Instant,Maybe
2442,C9,3/14/2005,Ambewela Cheese,Cheese,Once Every 2-3 days,10,24,6 PM to 11 PM,Yes,Instant,Yes
2443,C1,3/20/2005,Anchor Cheese,Cheese,Once Every 2-3 days,6,12,6 AM to 12 Noon,No,Instant,Yes
2444,C6,3/23/2005,Ambewela Vanilla Flavoured Milk,HotVannilaMilk,Once Every 2-3 days,4,6,6 AM to 12 Noon,Maybe,"Postpaid, Instant",Yes
2445,C8,3/23/2005,Highland Chocolate Flavoured Milk,HotChocolateMilk,Once Every 2-3 days,6,12,6 AM to 12 Noon,Yes,Prepaid,Maybe
2446,C6,3/27/2005,Highland Vanilla Yoghurt,Yoghurt,Once Every 2-3 days,1,12,6 AM to 12 Noon,Yes,Any would do,Yes
2447,C1,3/27/2005,Highland Vanilla Flavoured Milk,HotVannilaMilk,Once Every 2-3 days,3,12,6 AM to 12 Noon,Maybe,Any would do,Yes
2448,C6,3/27/2005,Highland Cheese Spread,Cheese,Once Every 2-3 days,1,24,6 PM to 11 PM,Yes,Instant,Yes
2449,C8,3/27/2005,Highland Vanilla Flavoured Milk,HotVannilaMilk,Once Every 2-3 days,6,24,6 AM to 12 Noon,Yes,Prepaid,Maybe
2450,C2,3/28/2005,Pelawatter Vanilla Yoghurt,Yoghurt,Once Every 2-3 days,7,24,6 AM to 12 Noon,Yes,Instant,Maybe
2451,C3,3/29/2005,Ambewela Vanilla Flavoured Milk,ColdVannilaMilk,Once Every 2-3 days,1,24,6 AM to 12 Noon,Yes,Instant,Maybe
2452,C8,3/31/2005,Pelawatter Vanilla Yoghurt,Yoghurt,Once Every 2-3 days,6,24,Anytime would do,Maybe,"Postpaid, Instant",Yes
